查询院校名称,页面院校名称,主管部门,院校省份,城市,985,211,双一流,类型,层次,性质,省份,批次,科类,专业组,选科要求,专业,最低分,最低位次,人数,批次线差,备注
山东科技大学,山东科技大学,山东省,山东,青岛,,,,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"电气工程及其自动化-6, 能源与动力工程-6, 电子信息工程-5, 环境工程-5, 自动化-4, 智能采矿工程-4, 数学与应用数学-4, 智慧交通-4, 储能科学与工程-4, 金属材料工程-2, 高分子材料与工程-2, 资源勘查工程-2, 计算机科学与技术-2, 软件工程-2, 土木工程-2, 统计学-2, 机械设计制造及其自动化-2, 机械电子工程-2, 测绘工程-(时空信息未来技术学院)-2, 工程力学-2, 新能源材料与器件-2",,,66.0,,
山东科技大学,山东科技大学,山东省,山东,青岛,,,,综合,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,信息工程-(泰安就读)-2,,,2.0,,
山东科技大学,山东科技大学,山东省,山东,青岛,,,,综合,本科,公办,江西,本科批,首选物理,504,首选物理 再选地理,地理信息科学-4,,,4.0,,
河南医药大学,河南医药大学,河南省,河南,新乡,,,,,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"医学影像学-(五年)-5, 精神医学-(五年)-5, 放射医学-(五年)-3, 预防医学-(五年)-3, 麻醉学-(五年)-2",,,18.0,,
华北水利水电大学,华北水利水电大学,河南省,河南,郑州,,,,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选不限,"工程造价-5, 风景园林-(新生入学及就读地点为江淮校区，第2学年起就读地点为龙子湖校区)-5, 会计学-(新生入学及就读地点为江淮校区，第2学年起就读地点为龙子湖校区)-3, 建筑学-(五年)(新生入学及就读地点为江淮校区，第2学年起就读地点为龙子湖校区)-2",,,15.0,,
华北水利水电大学,华北水利水电大学,河南省,河南,郑州,,,,理工,本科,公办,江西,本科批,首选物理,503,首选物理 再选不限,建筑学-(中外合作办学)(五年)-5,,,5.0,,
华北水利水电大学,华北水利水电大学,河南省,河南,郑州,,,,理工,本科,公办,江西,本科批,首选物理,504,首选物理 再选化学,"人工智能-(新生入学及就读地点为江淮校区，第2学年起就读地点为龙子湖校区)-10, 能源与动力工程-(水动)(新生入学及就读地点为江淮校区，第2学年起就读地点为花园校区)-8, 车辆工程-7, 计算机科学与技术-(新生入学及就读地点为江淮校区，第2学年起就读地点为龙子湖校区)-5, 给排水科学与工程-5, 测绘工程-5, 水利水电工程-5, 水文与水资源工程-5, 电气工程及其自动化-(新生入学及就读地点为江淮校区，第2学年起就读地点为花园校区)-5, 农业水利工程-5, 材料成型及控制工程-5, 交通工程-5, 测控技术与仪器-5, 水务工程-5, 智慧能源工程-(新生入学及就读地点为江淮校区，第2学年起就读地点为花园校区)-5, 土木工程-4, 机械设计制造及其自动化-3, 地质工程-3, 智慧水利-3, 地理信息科学-3, 自动化-(新生入学及就读地点为江淮校区，第2学年起就读地点为花园校区)-3, 功能材料-2, 智能建造-2",,,108.0,,
华北水利水电大学,华北水利水电大学,河南省,河南,郑州,,,,理工,本科,公办,江西,本科批,首选物理,505,首选物理 再选化学,土木工程-(中外合作办学)-5,,,5.0,,
郑州大学,郑州大学,河南省,河南,郑州,,,双一流,综合,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"经济学类-(经济学(数智经济)、金融学)-5, 物流管理-4, 工商管理类-(工商管理(商业智能管理)、会计学)(不招单色识别不全考生)-3, 法学-2, 大数据管理与应用-(不招单色识别不全考生)-2",,,16.0,,
郑州大学,郑州大学,河南省,河南,郑州,,,双一流,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"机械类-(机械工程、能源与动力工程)-14, 药学-(不招色盲、色弱、单色识别不全考生)-10, 材料类-(材料科学与工程、高分子材料与工程、材料化学)-10, 临床医学-(第二临床学院)(五年)(不招色盲、色弱、单色识别不全考生)-9, 工程力学-8, 自动化类-(电气工程及其自动化、自动化)-8, 化学类-(化学、应用化学)(不招色盲、色弱、单色识别不全考生)-8, 数学类-(数学与应用数学、信息与计算科学、统计学)-7, 水利类-(水利水电工程、水文与水资源工程、道路桥梁与渡河工程)-6, 计算机科学与技术-(不招单色识别不全考生)-5, 遥感科学与技术-5, 物联网工程-5, 电子信息类-(电子信息工程、通信工程)-4, 化工与制药类-(化学工程与工艺、制药工程、冶金工程)(不招色盲、色弱、单色识别不全考生)-4, 生物科学类-(生物技术、生物信息学、植物科学与技术)(不招色盲、色弱、单色识别不全考生)-4, 预防医学-(五年)(不招色盲、色弱、单色识别不全考生)-3, 物理学类-(物理学、电子科学与技术、测控技术与仪器)-3, 口腔医学-(五年)(不招色盲、色弱、单色识别不全考生)-2, 医学检验技术-(不招色盲、色弱、单色识别不全考生)-2",,,117.0,,
河南师范大学,河南师范大学,河南省,河南,新乡,,,,师范,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"计算机科学与技术-(师范类)-10, 电子信息工程-10, 水产养殖学-(智慧渔业方向)-6, 化学-(师范类)-5, 生物科学-(师范类)-5",,,36.0,,
河南牧业经济学院,河南牧业经济学院,河南省,河南,郑州,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"机器人工程-4, 能源与动力工程-3",,,7.0,,
黄冈师范学院,黄冈师范学院,湖北省,湖北,黄冈,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"电子信息工程-6, 软件工程-4, 光电信息科学与工程-4, 电气工程及其自动化-4, 机械设计制造及其自动化-3",,,21.0,,
黄冈师范学院,黄冈师范学院,湖北省,湖北,黄冈,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"制药工程-6, 生物科学-(师范类)-5, 新能源材料与器件-5, 化学工程与工艺-4",,,20.0,,
安阳工学院,安阳工学院,河南省,河南,安阳,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"机器人工程-3, 生物工程-3, 应用化学-3, 新能源材料与器件-3, 食品质量与安全-(航空食品检测方向)-3, 交通运输-(民航交通方向)-3",,,18.0,,
安阳工学院,安阳工学院,河南省,河南,安阳,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"土木工程-(中外合作办学)(与英国提塞德大学合作办学)-4, 机械电子工程-(中外合作办学)(与奥地利维也纳应用科技大学合作办学)-4",,,8.0,,
郑州航空工业管理学院,郑州航空工业管理学院,河南省,河南,郑州,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"工业工程-3, 质量管理工程-3, 工程管理-2, 信息管理与信息系统-2, 会计学-2, 大数据管理与应用-2, 贸易经济-2, 金融科技-2, 经济统计学-2, 物流管理-2, 外国语言文学类-(英语、翻译)-2, 图书情报与档案管理类-(图书馆学、档案学)-2, 人力资源管理-2, 金融学-2",,,30.0,,
郑州航空工业管理学院,郑州航空工业管理学院,河南省,河南,郑州,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"航空航天工程-2, 飞行器运维工程-2, 探测制导与控制技术-2, 飞行器动力工程-2, 飞行器设计与工程-2, 飞行器制造工程-2, 飞行器质量与可靠性-2",,,14.0,,
郑州航空工业管理学院,郑州航空工业管理学院,河南省,河南,郑州,,,,0,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"电子信息类-(电子信息工程、通信工程)-4, 计算机类-(计算机科学与技术、软件工程、网络工程)-3, 车辆工程-3, 土木工程-3, 自动化-3, 工业设计-3, 机械设计制造及其自动化-2, 电气工程及其自动化-2, 安全工程-2, 材料类-(材料科学与工程、功能材料、材料成型及控制工程)-2, 环境工程-2, 能源与动力工程-2, 数据计算及应用-2, 数学与应用数学-2, 交通运输-(空管与签派方向)-2",,,37.0,,
江汉大学,江汉大学,湖北省,湖北,武汉,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,大数据管理与应用-8,,,8.0,,
江汉大学,江汉大学,湖北省,湖北,武汉,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"柔性电子学-10, 数据科学与大数据技术-8, 机械设计制造及其自动化-8, 智能制造工程-8, 数字媒体技术-8, 生物育种技术-2",,,44.0,,
商丘师范学院,商丘师范学院,河南省,河南,商丘,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"建筑学-(五年)-2, 城乡规划-(五年)-2, 金融数学-1",,,5.0,,
商丘师范学院,商丘师范学院,河南省,河南,商丘,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"生物科学-(师范类)-2, 食品科学与工程-2, 土木工程-2, 测绘工程-2, 新能源科学与工程-1, 建筑电气与智能化-1, 自动化-1, 统计学-1, 物理学-(师范类)-1, 化学-(师范类)-1, 材料科学与工程-1, 生物工程-1, 动物科学-1, 数学与应用数学-(师范类)-1",,,18.0,,
商丘师范学院,商丘师范学院,河南省,河南,商丘,,,,0,本科,公办,江西,本科批,首选物理,503,首选物理 再选生物,园林-1,,,1.0,,
湖南工业大学,湖南工业大学,湖南省,湖南,株洲,,,,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"大数据管理与应用-6, 电子商务-5, 金融工程-5, 工商管理-4, 网络与新媒体-3, 会计学-3, 市场营销-2, 国际经济与贸易-2, 英语-2, 广告学-1, 法学-1, 日语-1, 汉语言文学-1, 翻译-1",,,37.0,,
湖南工业大学,湖南工业大学,湖南省,湖南,株洲,,,,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"机械设计制造及其自动化-18, 机器人工程-16, 土木工程-10, 智能建造-10, 智能科学与技术-6, 人工智能-6, 材料成型及控制工程-6, 交通设备与控制工程-6, 信息工程-6, 包装工程-6, 电子科学与技术-6, 计算机科学与技术-6, 自动化-5, 印刷工程-(不招收色弱、色盲考生。)-5, 建筑环境与能源应用工程-5, 智能电网信息工程-5, 水务工程-5, 数学与应用数学-5, 软件工程-4, 给排水科学与工程-4, 测控技术与仪器-4, 导航工程-4, 通信工程-4, 信息与计算科学-4, 电子信息工程-3, 网络工程-3, 电气工程及其自动化-3, 工业设计-2",,,167.0,,
湖南工业大学,湖南工业大学,湖南省,湖南,株洲,,,,理工,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"材料类-(冶金工程、金属材料工程、粉体材料科学与工程、新能源材料与器件)-18, 高分子材料与工程-8, 生物医学工程-(不招收色盲考生。)-5, 环境生态工程-5, 新能源材料与器件-5, 金属材料工程-5, 材料科学与工程-4, 生物技术-(不招收色弱、色盲考生。)-4, 智能材料与结构-3, 化学工程与工艺-(不招收色弱、色盲考生。)-3, 应用化学-(不招收色盲考生。)-3",,,63.0,,
湖南工业大学,湖南工业大学,湖南省,湖南,株洲,,,,理工,本科,公办,江西,本科批,首选物理,504,首选物理 再选不限,"城乡规划-(五年)-4, 建筑学-(五年)-4",,,8.0,,
广西职业师范学院,广西职业师范学院,广西壮族自治区,广西,南宁,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"国际经济与贸易-5, 人力资源管理-5",,,10.0,,
广西职业师范学院,广西职业师范学院,广西壮族自治区,广西,南宁,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"人工智能-5, 数据计算及应用-5, 应用电子技术教育-(师范类)-5",,,15.0,,
湖南女子学院,湖南女子学院,湖南省,湖南,长沙,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"时尚传播-2, 旅游管理-2",,,4.0,,
湖南女子学院,湖南女子学院,湖南省,湖南,长沙,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"数据科学与大数据技术-5, 计算机科学与技术-3, 数据计算及应用-3, 人工智能-2, 数字媒体技术-2",,,15.0,,
山东第一医科大学,山东第一医科大学,山东省,山东,济南,,,,医药,本科,公办,江西,本科批,首选物理,50A,首选物理 再选化学,计算机科学与技术-(泰安校区)-10,,,10.0,,
山东第一医科大学,山东第一医科大学,山东省,山东,济南,,,,医药,本科,公办,江西,本科批,首选物理,50C,首选物理 再选化学,药学-(不招色盲、色弱考生)-8,,,8.0,,
山东第一医科大学,山东第一医科大学,山东省,山东,济南,,,,医药,本科,公办,江西,本科批,首选物理,50F,首选物理 再选化学,预防医学-(卫生事业管理方向)(五年)(泰安校区，不招色盲、色弱考生)-5,,,5.0,,
山东第一医科大学,山东第一医科大学,山东省,山东,济南,,,,医药,本科,公办,江西,本科批,首选物理,50D,首选物理 再选化学,临床药学-(五年)(不招色盲、色弱考生)-5,,,5.0,,
